1,47.195334792137146
3,31.493788957595825
5,16.246455907821655
7,1.078140377998352
8,43.92254626750946
10,23.456782162189484
12,10.855150163173676
14,1.0410751700401306
15,27.79887545108795
17,17.787135370075703
19,8.517701409757137
21,1.0460366010665894
22,19.753512375056744
24,14.219449251890182
26,4.603733830153942
28,0.5634808437898755
29,12.627743431832641
31,12.041179435909726
33,6.261818837374449
35,0.30620497465133667
36,10.423957869468722
38,2.877687415719265
40,1.1588402517372742
42,0.4933203514665365
43,2.4723534972799825
45,2.002563046402429
47,0.7424322534643579
49,0.16706303793762345
